사고년도,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
2022,경기도 수원시 권선구2,경기도 수원시 권선구 권선동(매탄권선역사거리 부근),5,5,2,2,1,0,127.0420274,37.25170813
2022,경기도 수원시 권선구3,경기도 수원시 권선구 세류동(수원천교 부근),5,5,0,1,2,2,127.0119152,37.26296344
2022,경기도 수원시 팔달구1,경기도 수원시 팔달구 지동(지동교 부근),4,4,0,2,2,0,127.0190618,37.27730476
2022,경기도 수원시 팔달구2,경기도 수원시 팔달구 우만동(가산골삼거리 부근),4,4,0,0,4,0,127.0407256,37.27598598
2022,경기도 수원시 팔달구3,경기도 수원시 팔달구 장안동(장안문로터리 부근),4,4,0,0,4,0,127.0139249,37.28944789
2022,경기도 수원시 영통구1,경기도 수원시 영통구 이의동(광교중앙로사거리 부근),6,6,0,2,4,0,127.0560271,37.28551653
2022,경기도 수원시 영통구2,경기도 수원시 영통구 매탄동(법원사거리 부근),5,5,0,2,3,0,127.0478012,37.27343165
2022,경기도 성남시 수정구1,경기도 성남시 수정구 복정동(복정동산7112 인근),7,8,0,4,2,2,127.1182135,37.45507592
2022,경기도 성남시 수정구2,경기도 성남시 수정구 심곡동(청기와집 부근),5,6,0,2,4,0,127.118726,37.4418927
2022,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(모란삼거리 부근),6,6,0,2,4,0,127.1291803,37.43324575
2022,경기도 성남시 분당구1,경기도 성남시 분당구 서현동(분당소방서삼거리 부근),6,6,0,3,3,0,127.1169512,37.38419898
2022,경기도 성남시 분당구2,경기도 성남시 분당구 야탑동(여수천교 부근),5,5,0,0,4,1,127.1211807,37.4146521
2022,경기도 성남시 분당구3,경기도 성남시 분당구 이매동(이매길어린이공원 부근),4,6,0,0,3,3,127.1236709,37.39350475
2022,경기도 의정부시1,경기도 의정부시 의정부동(부용아파트앞 부근),8,8,0,4,4,0,127.0533557,37.74313745
2022,경기도 의정부시2,경기도 의정부시 의정부동(제일시장앞 부근),5,6,0,3,3,0,127.0515077,37.73995121
2022,경기도 의정부시3,경기도 의정부시 신곡동(발곡역앞교차로 부근),4,4,0,1,2,1,127.0525996,37.72668473
2022,경기도 의정부시4,경기도 의정부시 가능동(속성변화점 부근),4,5,0,0,3,2,127.0437946,37.7505721
2022,경기도 안양시 동안구1,경기도 안양시 동안구 비산동(동안문화관 부근),7,7,0,2,4,1,126.9503688,37.39250855
2022,경기도 안양시 동안구2,경기도 안양시 동안구 호계동(범계사거리 부근),6,6,0,2,3,1,126.9485542,37.38842549
2022,경기도 안양시 동안구3,경기도 안양시 동안구 관양동(수촌교 부근),5,5,0,1,4,0,126.9570365,37.40267296
2022,경기도 부천시1,경기도 부천시 중동(꿈마을사거리 부근),9,10,0,1,8,1,126.7811515,37.50235817
2022,경기도 부천시2,경기도 부천시 삼정동(아파트형공장삼거리 부근),8,9,0,4,5,0,126.7608686,37.51841364
2022,경기도 부천시3,경기도 부천시 심곡동(연화마을입구 부근),7,8,1,2,4,1,126.7804889,37.49357927
2022,경기도 부천시4,경기도 부천시 중동(영안아파트앞교차로 부근),7,7,0,3,4,0,126.7611485,37.4960288
2022,경기도 부천시5,경기도 부천시 상동(상동역사거리 부근),7,7,0,1,6,0,126.7530899,37.50556386
2022,경기도 부천시6,경기도 부천시 춘의동(춘의동145 부근),6,6,0,2,4,0,126.7865752,37.50226136
2022,경기도 부천시7,경기도 부천시 상동(송내대로사거리 부근),6,6,0,2,4,0,126.7579568,37.50430382
2022,경기도 부천시8,경기도 부천시 심곡동(북부역사거리 부근),6,6,0,1,5,0,126.7819274,37.48572756
2022,경기도 부천시9,경기도 부천시 원미동(조마루사거리 부근),5,6,0,2,3,1,126.7858615,37.49819853
2022,경기도 부천시10,경기도 부천시 중동(동부아파트 부근),5,5,0,2,3,0,126.7647435,37.50407837
2022,경기도 부천시11,경기도 부천시 원미동(복개천사거리 부근),5,5,0,1,4,0,126.7859671,37.49072717
2022,경기도 부천시12,경기도 부천시 심곡본동(부천역남부삼거리 부근),5,5,0,1,4,0,126.7815525,37.48297868
2022,경기도 부천시13,경기도 부천시 중동(장말문예사거리 부근),4,6,0,2,4,0,126.7670201,37.49260344
2022,경기도 부천시14,경기도 부천시 상동(넘말사거리 부근),4,4,0,0,4,0,126.7557086,37.49710255
2022,경기도 평택시1,경기도 평택시 평택동(통복지하차도 부근),6,7,0,2,4,1,127.084707,36.9941442
2022,경기도 평택시2,경기도 평택시 용이동(용이동516 부근),4,4,1,1,1,1,127.1357791,36.99860445
2022,경기도 동두천시1,경기도 동두천시 생연동(생골사거리 부근),5,5,0,2,3,0,127.0575559,37.89934223
2022,경기도 안산시 상록구1,경기도 안산시 상록구 본오동(본오지하차도 부근),5,5,0,3,1,1,126.8563416,37.28181603
2022,경기도 안산시 상록구2,경기도 안산시 상록구 성포동(스타프라자사거리 부근),5,6,0,1,5,0,126.84545,37.31980587
2022,경기도 안산시 상록구3,경기도 안산시 상록구 이동(한대앞역삼거리 부근),5,5,0,1,4,0,126.8524607,37.30879123
2022,경기도 안산시 상록구4,경기도 안산시 상록구 이동(덴마크우유동안산대리 부근),4,4,0,2,2,0,126.8453808,37.30694368
2022,경기도 안산시 단원구1,경기도 안산시 단원구 고잔동(화정교 부근),9,9,0,3,5,1,126.8210885,37.3177013
2022,경기도 안산시 단원구2,경기도 안산시 단원구 고잔동(로얄헤리티지호텔 부근),4,5,0,3,2,0,126.832018,37.31715958
2022,경기도 안산시 단원구3,경기도 안산시 단원구 와동(꿈그림나라어린이집 부근),4,5,0,2,3,0,126.828332,37.3382129
2022,경기도 안산시 단원구4,경기도 안산시 단원구 선부동(카페네스카페안산선부 부근),4,5,0,2,2,1,126.8117256,37.33667609
2022,경기도 안산시 단원구5,경기도 안산시 단원구 원곡동(원곡지하차도 부근),4,4,0,1,2,1,126.7914167,37.33465346
2022,경기도 안산시 단원구6,경기도 안산시 단원구 와동(화정4교 부근),4,5,0,0,5,0,126.8167401,37.3355145
2022,경기도 안산시 단원구7,경기도 안산시 단원구 선부동(선부1파출소삼거리 부근),3,3,1,1,1,0,126.8100654,37.33340881
2022,경기도 고양시 덕양구1,경기도 고양시 덕양구 화정동(화정동1102 부근),5,5,1,1,3,0,126.8323502,37.6331673
2022,경기도 고양시 덕양구2,경기도 고양시 덕양구 행주내동(오일뱅크산성셀프 부근),5,5,0,2,0,3,126.8247693,37.6050316
2022,경기도 고양시 일산동구1,경기도 고양시 일산동구 중산동(일산복음병원삼거리 부근),6,7,0,0,6,1,126.7795952,37.68253198
2022,경기도 고양시 일산동구2,경기도 고양시 일산동구 마두동(마두동770 부근),5,5,0,1,4,0,126.7782266,37.65341706
2022,경기도 고양시 일산동구3,경기도 고양시 일산동구 식사동(세원고등학교앞교차로 부근),4,5,0,2,3,0,126.8057334,37.67397895
2022,경기도 고양시 일산동구4,경기도 고양시 일산동구 백석동(백석우체국 부근),4,4,0,0,3,1,126.7859288,37.64901175
2022,경기도 고양시 일산서구1,경기도 고양시 일산서구 주엽동(문촌18단지삼거리 부근),4,4,0,0,3,1,126.7551216,37.66747808
2022,경기도 고양시 일산서구2,경기도 고양시 일산서구 대화동(문촌로사거리 부근),3,3,1,0,1,1,126.7596977,37.6816396
2022,경기도 구리시1,경기도 구리시 인창동(구리농산물시장서측교 부근),5,5,0,3,2,0,127.144242,37.61232289
2022,경기도 남양주시1,경기도 남양주시 와부읍(팔당교 부근),6,12,0,5,4,3,127.2448973,37.54509617
2022,경기도 남양주시2,경기도 남양주시 와부읍(팔당가든앞 부근),3,4,1,1,2,0,127.2546131,37.54070912
2022,경기도 오산시1,경기도 오산시 오산동(운동장사거리 부근),5,5,0,2,3,0,127.0725303,37.15565127
2022,경기도 오산시2,경기도 오산시 궐동(오산대교 부근),4,5,1,2,2,0,127.0676388,37.1563186
2022,경기도 오산시3,경기도 오산시 오산동(속성변화점 부근),4,4,0,2,2,0,127.0644135,37.1492307
2022,경기도 오산시4,경기도 오산시 오산동(상광빌딩앞교차로 부근),4,4,0,1,0,3,127.0746571,37.14992594
2022,경기도 시흥시1,경기도 시흥시 정왕동(정왕동1223 부근),5,5,0,1,1,3,126.7457965,37.34749195
2022,경기도 시흥시2,경기도 시흥시 은행동(은행동321 부근),4,5,0,1,3,1,126.8042518,37.43732317
2022,경기도 시흥시3,경기도 시흥시 대야동(대야동610 부근),4,4,0,1,1,2,126.7918596,37.44365822
2022,경기도 시흥시4,경기도 시흥시 정왕동(정왕동2147 부근),4,4,0,0,3,1,126.7354248,37.35261167
2022,경기도 군포시1,경기도 군포시 산본동(한얼공원삼거리 부근),5,5,0,2,3,0,126.9333391,37.36384626
2022,경기도 군포시2,경기도 군포시 산본동(산본역동부사거리 부근),4,4,0,1,3,0,126.9341123,37.35896604
2022,경기도 하남시1,경기도 하남시 망월동(진등교차로 부근),7,7,0,1,3,3,127.1969783,37.55635737
2022,경기도 하남시2,경기도 하남시 선동(선동교차로 부근),4,6,0,1,4,1,127.178706,37.57977193
2022,경기도 하남시3,경기도 하남시 미사동,4,6,0,0,3,3,127.212482,37.5671139
2022,경기도 파주시1,경기도 파주시 송촌동(동산에너지 부근),6,6,0,4,2,0,126.6866284,37.75332619
2022,경기도 파주시2,경기도 파주시 문발동(북센삼거리 부근),5,9,0,1,4,4,126.6843499,37.70023741
2022,경기도 파주시3,경기도 파주시 조리읍(육교사거리 부근),4,4,0,1,2,1,126.8097658,37.74407959
2022,경기도 김포시1,경기도 김포시 고촌읍(전호리758 부근),4,5,0,2,2,1,126.7965517,37.59306634
2022,경기도 김포시2,경기도 김포시 고촌읍(레벨업픽쳐스 인근),3,3,1,2,0,0,126.753154,37.62392264
2022,경기도 화성시1,경기도 화성시 반송동(투썸플레이스화성동탄 부근),5,5,0,2,2,1,127.0736208,37.20537132
2022,경기도 화성시2,경기도 화성시 반송동(다은마을사거리 부근),5,5,0,1,4,0,127.0711137,37.2007366
2022,경기도 여주시1,경기도 여주시 창동(애니팡 부근),4,5,0,1,3,1,127.6358765,37.29433181
2022,경기도 양평군1,경기도 양평군 양평읍(양근리사거리 부근),4,4,0,2,2,0,127.4845516,37.49626585
2022,강원도 춘천시1,강원도 춘천시 석사동(거두사거리 부근),4,5,0,2,1,2,127.747747,37.85439774
2022,충청북도 청주시 상당구1,충청북도 청주시 상당구 영운동(용암동71918 부근),5,5,0,3,2,0,127.5001948,36.61414049
2022,충청북도 청주시 상당구2,충청북도 청주시 상당구 금천동(금천치안센터 부근),5,5,0,3,2,0,127.5032186,36.62538614
2022,충청북도 청주시 상당구3,충청북도 청주시 상당구 영동(중앙시장북동 부근),3,3,1,2,0,0,127.4888138,36.63852469
2022,충청북도 청주시 서원구1,충청북도 청주시 서원구 수곡동(하나님의교회세계복음 부근),4,4,0,3,0,1,127.4818159,36.6184835
2022,충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 봉명동(봉명사거리 부근),6,6,0,2,4,0,127.4628435,36.64398392
2022,충청북도 청주시 흥덕구2,충청북도 청주시 흥덕구 가경동(청주고속버스터미널 부근),5,5,0,2,3,0,127.4300762,36.62599434
2022,충청북도 충주시1,충청북도 충주시 문화동(부민삼거리 부근),5,5,0,2,3,0,127.9278752,36.97221496
2022,충청북도 충주시2,충청북도 충주시 교현동(예성사거리 부근),4,4,0,3,1,0,127.9349017,36.97342188
2022,충청북도 증평군1,충청북도 증평군 증평읍(영우빌딩입구 부근),4,5,0,1,3,1,127.5794537,36.78349128
2022,충청남도 천안시 서북구1,충청남도 천안시 서북구 불당동(불당5교 부근),4,4,0,1,3,0,127.1093545,36.81545798
2022,충청남도 천안시 서북구2,충청남도 천안시 서북구 불당동(천안아산주님의교회 부근),4,4,0,1,3,0,127.0992998,36.79562833
2022,전라북도 전주시 덕진구1,전라북도 전주시 덕진구 덕진동1가(CARFE 부근),4,5,1,3,1,0,127.1277243,35.83828871
2022,전라북도 군산시1,전라북도 군산시 대명동(팔마고가교 부근),5,5,0,2,2,1,126.7208507,35.98030885
2022,전라북도 군산시2,전라북도 군산시 장재동(장재동1456 부근),4,4,0,0,3,1,126.7175933,35.97813289
2022,전라북도 익산시1,전라북도 익산시 영등동(영등동778 부근),5,5,0,1,4,0,126.9752505,35.95866107
2022,전라남도 목포시1,전라남도 목포시 산정동(용당동96439 부근),4,4,0,0,4,0,126.3898575,34.80649766
2022,전라남도 목포시2,전라남도 목포시 용해동(용해동2353 부근),4,4,0,0,4,0,126.4062591,34.80620541
2022,전라남도 목포시3,전라남도 목포시 용당동(한울독서실 부근),3,4,1,0,2,1,126.402265,34.7967935
2022,전라남도 순천시1,전라남도 순천시 조례동(속성변화점 부근),4,4,0,0,4,0,127.5208427,34.9539636
2022,전라남도 나주시1,전라남도 나주시 빛가람동(빛가람동726 부근),4,4,0,0,4,0,126.7871329,35.01065187
2022,경상북도 포항시 남구1,경상북도 포항시 남구 대도동(한국산업인력공단앞교 부근),6,6,0,1,5,0,129.3666209,36.01460556
2022,경상북도 포항시 남구2,경상북도 포항시 남구 연일읍(연일향토청년회관 부근),4,4,0,2,1,1,129.3437659,35.99730513
2022,경상북도 포항시 남구3,경상북도 포항시 남구 상도동(포항우체국앞교차로 부근),4,4,0,1,2,1,129.3482642,36.01077147
2022,경상북도 포항시 남구4,경상북도 포항시 남구 해도동(NH농협은행해도지점 부근),4,4,0,0,4,0,129.3696363,36.01841158
2022,경상북도 포항시 북구1,경상북도 포항시 북구 죽도동(전내과의원앞교차로 부근),8,8,1,3,4,0,129.3624251,36.03466813
2022,경상북도 포항시 북구2,경상북도 포항시 북구 죽도동(오거리 부근),5,5,0,3,1,1,129.3664397,36.03270179
2022,경상북도 포항시 북구3,경상북도 포항시 북구 덕산동(경찰문화센터 부근),4,4,0,2,2,0,129.3660082,36.04194794
2022,경상북도 포항시 북구4,경상북도 포항시 북구 죽도동(속성변화점 부근),4,4,0,1,3,0,129.3606,36.02578804
2022,경상북도 포항시 북구5,경상북도 포항시 북구 학산동(원평카센타앞교차로 부근),4,4,0,0,4,0,129.3721947,36.05027271
2022,경상북도 경주시1,경상북도 경주시 안강읍(양월리119948 부근),5,5,0,3,2,0,129.2238474,35.99096774
2022,경상북도 경주시2,경상북도 경주시 성동동(소상공인시장진흥공단 부근),4,4,0,4,0,0,129.2172668,35.84989964
2022,경상북도 구미시1,경상북도 구미시 남통동(남통동17 부근),3,3,1,1,1,0,128.3245138,36.13010592
2022,경상북도 상주시1,경상북도 상주시 남성동(문플란트치과의원 부근),11,11,0,5,6,0,128.1597107,36.41297397
2022,경상북도 상주시2,경상북도 상주시 성하동(동산동물병원 부근),7,7,0,1,6,0,128.1642107,36.41597122
2022,경상북도 상주시3,경상북도 상주시 냉림동(리치마트 부근),6,6,0,4,2,0,128.1631696,36.4215497
2022,경상북도 상주시4,경상북도 상주시 남성동(상주농협본점 부근),5,5,1,1,3,0,128.1597994,36.40771422
2022,경상북도 문경시1,경상북도 문경시 흥덕동(흥덕동2532 부근),4,4,1,1,2,0,128.2050909,36.60035064
2022,경상북도 경산시1,경상북도 경산시 중방동(경산시청별관 부근),3,4,1,2,1,0,128.739854,35.82405184
2022,경상북도 칠곡군1,경상북도 칠곡군 왜관읍(왜관읍사무소 부근),6,6,0,2,2,2,128.3974641,35.98998831
2022,경상북도 칠곡군2,경상북도 칠곡군 왜관읍(왜관리77786 부근),4,5,0,1,3,1,128.3971564,35.98295548
2022,경상남도 창원시 진해구1,경상남도 창원시 진해구 여좌동(재건진해교회 부근),4,4,0,2,2,0,128.6570822,35.15314299
